"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block","accuracy","slider_start","choices","standardized_response","num_attention_checks_correct"
"street view slide show","image-button-response","10","13365","0.0-10.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_358/IMG_8_358.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","11","14374","0.0-11.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_358/IMG_13_358.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","12","15382","0.0-12.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_358/IMG_5_358.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","13","16392","0.0-13.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_358/IMG_12_358.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","14","17399","0.0-14.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_358/IMG_9_358.jpg","null","","","","","","3","","","","",""
"dot matrix survey1","survey","15","19885","0.0-15.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","2412","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","3","[]","","","",""
"dot matrix survey2","survey","16","20595","0.0-16.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","696","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","3","[]","","","",""
"dot matrix survey3","survey","17","21580","0.0-17.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","972","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","3","[]","","","",""
"sliderTrial","html-slider-response","18","23162","0.0-18.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","1578","[""SV_PolicingMSA/NJ_358/IMG_4_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_6_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_2_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_8_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_13_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_5_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_12_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_9_358.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","19","23646","0.0-19.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","481","[""SV_PolicingMSA/NJ_358/IMG_4_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_6_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_2_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_8_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_13_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_5_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_12_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_9_358.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_10_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_10_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","20","24129","0.0-20.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","480","[""SV_PolicingMSA/NJ_358/IMG_4_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_6_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_2_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_8_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_13_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_5_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_12_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_9_358.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","21","24597","0.0-21.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","465","[""SV_PolicingMSA/NJ_358/IMG_4_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_6_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_2_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_8_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_13_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_5_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_12_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_9_358.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","22","24995","0.0-22.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","395","[""SV_PolicingMSA/NJ_358/IMG_4_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_6_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_2_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_8_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_13_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_5_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_12_358.jpg"",""SV_PolicingMSA/NJ_358/IMG_9_358.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png""]","4",""
"before_SVSlide_prompt","html-button-response","23","26046","0.0-23.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","1047","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","24","27054","0.0-24.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1050/IMG_9_1050.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","25","28063","0.0-25.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1050/IMG_2_1050.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","26","29072","0.0-26.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1050/IMG_10_1050.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","27","30080","0.0-27.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1050/IMG_12_1050.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","28","31088","0.0-28.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1050/IMG_14_1050.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","29","32098","0.0-29.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1050/IMG_1_1050.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","30","33108","0.0-30.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1050/IMG_3_1050.jpg","null","","","","","","1","","","","",""
"street view slide show","image-button-response","31","34116","0.0-31.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1050/IMG_7_1050.jpg","null","","","","","","1","","","","",""
"dot matrix survey1","survey","32","35422","0.0-32.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","1287","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","1","[]","","","",""
"dot matrix survey2","survey","33","36139","0.0-33.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","708","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","1","[]","","","",""
"dot matrix survey3","survey","34","37735","0.0-34.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","1588","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","1","[]","","","",""
"sliderTrial_attention","html-slider-response","35","38530","0.0-35.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","793","[""SV_PolicingMSA/NJ_1050/IMG_9_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_2_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_10_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_12_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_14_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_1_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_3_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_7_1050.jpg""]","4","","","","","","1","","4","[""./assets/img/attnchk.png"",""./assets/img/attnchk.png""]","",""
"sliderTrial","html-slider-response","36","38677","0.0-36.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","144","[""SV_PolicingMSA/NJ_1050/IMG_9_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_2_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_10_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_12_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_14_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_1_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_3_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_7_1050.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","37","38794","0.0-37.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","115","[""SV_PolicingMSA/NJ_1050/IMG_9_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_2_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_10_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_12_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_14_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_1_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_3_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_7_1050.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_10_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_10_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","38","38910","0.0-38.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","115","[""SV_PolicingMSA/NJ_1050/IMG_9_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_2_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_10_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_12_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_14_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_1_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_3_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_7_1050.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","39","39045","0.0-39.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","131","[""SV_PolicingMSA/NJ_1050/IMG_9_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_2_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_10_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_12_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_14_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_1_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_3_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_7_1050.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","40","39561","0.0-40.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","514","[""SV_PolicingMSA/NJ_1050/IMG_9_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_2_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_10_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_12_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_14_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_1_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_3_1050.jpg"",""SV_PolicingMSA/NJ_1050/IMG_7_1050.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png""]","4",""
"before_SVSlide_prompt","html-button-response","41","40911","0.0-41.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","1348","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","42","41919","0.0-42.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1937/IMG_12_1937.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","43","42926","0.0-43.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1937/IMG_11_1937.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","44","43934","0.0-44.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1937/IMG_7_1937.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","45","44942","0.0-45.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1937/IMG_4_1937.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","46","45952","0.0-46.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1937/IMG_6_1937.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","47","46962","0.0-47.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1937/IMG_14_1937.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","48","47971","0.0-48.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1937/IMG_2_1937.jpg","null","","","","","","5","","","","",""
"street view slide show","image-button-response","49","48978","0.0-49.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1937/IMG_5_1937.jpg","null","","","","","","5","","","","",""
"dot matrix survey1","survey","50","51159","0.0-50.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","2162","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","5","[]","","","",""
"dot matrix survey2","survey","51","52139","0.0-51.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","969","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","5","[]","","","",""
"dot matrix survey3","survey","52","53742","0.0-52.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","1599","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","5","[]","","","",""
"sliderTrial","html-slider-response","53","54830","0.0-53.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","1086","[""SV_PolicingMSA/NJ_1937/IMG_12_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_11_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_7_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_4_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_6_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_14_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_2_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_5_1937.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","54","54979","0.0-54.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","147","[""SV_PolicingMSA/NJ_1937/IMG_12_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_11_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_7_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_4_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_6_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_14_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_2_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_5_1937.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_8_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_8_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","55","55278","0.0-55.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","296","[""SV_PolicingMSA/NJ_1937/IMG_12_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_11_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_7_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_4_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_6_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_14_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_2_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_5_1937.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","56","55430","0.0-56.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","150","[""SV_PolicingMSA/NJ_1937/IMG_12_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_11_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_7_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_4_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_6_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_14_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_2_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_5_1937.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_15_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_15_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","57","55761","0.0-57.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","330","[""SV_PolicingMSA/NJ_1937/IMG_12_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_11_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_7_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_4_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_6_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_14_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_2_1937.jpg"",""SV_PolicingMSA/NJ_1937/IMG_5_1937.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_2_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_2_CommunitySafety_autoscaled.png""]","4",""
"before_SVSlide_prompt","html-button-response","58","57131","0.0-58.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","1358","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","59","58138","0.0-59.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_545/IMG_8_545.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","60","59145","0.0-60.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_545/IMG_11_545.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","61","60153","0.0-61.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_545/IMG_7_545.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","62","61161","0.0-62.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_545/IMG_3_545.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","63","62168","0.0-63.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_545/IMG_4_545.jpg","null","","","","","","3","","","","",""
"street view slide show","image-button-response","64","63177","0.0-64.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","12","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_545/IMG_10_545.jpg","null","","","","","","3","","","","",""
