"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block","accuracy","slider_start","choices","correct","standardized_response","num_attention_checks_correct"
"street view slide show","image-button-response","63","443736","0.0-63.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_55/IMG_8_55.jpg","null","","","","","","0","","","","","",""
"street view slide show","image-button-response","64","444752","0.0-64.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_55/IMG_10_55.jpg","null","","","","","","0","","","","","",""
"street view slide show","image-button-response","65","445768","0.0-65.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_55/IMG_9_55.jpg","null","","","","","","0","","","","","",""
"street view slide show","image-button-response","66","446783","0.0-66.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_55/IMG_4_55.jpg","null","","","","","","0","","","","","",""
"dot matrix survey1","survey","67","463169","0.0-67.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","16360","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":1,""safe"":4,""walkable"":4,""traditional"":4,""diverse"":3}}","","","","","","0","[]","","","","",""
"dot matrix survey2","survey","68","476735","0.0-68.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","13558","","{""P0_Q0"":null,""P0_Q1"":{""violence"":1,""crime"":1,""drug"":1,""schools"":2,""opportunities"":2}}","","","","","","0","[]","","","","",""
"dot matrix survey3","survey","69","504192","0.0-69.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","27449","","{""P0_Q0"":null,""P0_Q1"":{""movein"":2,""moveout"":2,""shopping"":4,""walk"":1,""park"":4,""school"":2}}","","","","","","0","[]","","","","",""
"sliderTrial","html-slider-response","70","512465","0.0-70.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","8271","[""SV_PolicingMSA/LA_55/IMG_2_55.jpg"",""SV_PolicingMSA/LA_55/IMG_0_55.jpg"",""SV_PolicingMSA/LA_55/IMG_14_55.jpg"",""SV_PolicingMSA/LA_55/IMG_3_55.jpg"",""SV_PolicingMSA/LA_55/IMG_8_55.jpg"",""SV_PolicingMSA/LA_55/IMG_10_55.jpg"",""SV_PolicingMSA/LA_55/IMG_9_55.jpg"",""SV_PolicingMSA/LA_55/IMG_4_55.jpg""]","4","","","","","","0","","4","[""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png""]","","4",""
"sliderTrial_attention","html-slider-response","71","522473","0.0-71.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","[""SV_PolicingMSA/LA_55/IMG_2_55.jpg"",""SV_PolicingMSA/LA_55/IMG_0_55.jpg"",""SV_PolicingMSA/LA_55/IMG_14_55.jpg"",""SV_PolicingMSA/LA_55/IMG_3_55.jpg"",""SV_PolicingMSA/LA_55/IMG_8_55.jpg"",""SV_PolicingMSA/LA_55/IMG_10_55.jpg"",""SV_PolicingMSA/LA_55/IMG_9_55.jpg"",""SV_PolicingMSA/LA_55/IMG_4_55.jpg""]","null","","","","","","0","","4","[""./assets/img/attnchk.png"",""./assets/img/attnchk.png""]","true","",""
"sliderTrial","html-slider-response","72","527321","0.0-72.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","4843","[""SV_PolicingMSA/LA_55/IMG_2_55.jpg"",""SV_PolicingMSA/LA_55/IMG_0_55.jpg"",""SV_PolicingMSA/LA_55/IMG_14_55.jpg"",""SV_PolicingMSA/LA_55/IMG_3_55.jpg"",""SV_PolicingMSA/LA_55/IMG_8_55.jpg"",""SV_PolicingMSA/LA_55/IMG_10_55.jpg"",""SV_PolicingMSA/LA_55/IMG_9_55.jpg"",""SV_PolicingMSA/LA_55/IMG_4_55.jpg""]","4","","","","","","0","","4","[""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png""]","","4",""
"sliderTrial","html-slider-response","73","531185","0.0-73.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","3863","[""SV_PolicingMSA/LA_55/IMG_2_55.jpg"",""SV_PolicingMSA/LA_55/IMG_0_55.jpg"",""SV_PolicingMSA/LA_55/IMG_14_55.jpg"",""SV_PolicingMSA/LA_55/IMG_3_55.jpg"",""SV_PolicingMSA/LA_55/IMG_8_55.jpg"",""SV_PolicingMSA/LA_55/IMG_10_55.jpg"",""SV_PolicingMSA/LA_55/IMG_9_55.jpg"",""SV_PolicingMSA/LA_55/IMG_4_55.jpg""]","4","","","","","","0","","4","[""./rc_img/cop_condGroup_1_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_1_SafeStreets_autoscaled.png""]","","4",""
"sliderTrial","html-slider-response","74","535345","0.0-74.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","4158","[""SV_PolicingMSA/LA_55/IMG_2_55.jpg"",""SV_PolicingMSA/LA_55/IMG_0_55.jpg"",""SV_PolicingMSA/LA_55/IMG_14_55.jpg"",""SV_PolicingMSA/LA_55/IMG_3_55.jpg"",""SV_PolicingMSA/LA_55/IMG_8_55.jpg"",""SV_PolicingMSA/LA_55/IMG_10_55.jpg"",""SV_PolicingMSA/LA_55/IMG_9_55.jpg"",""SV_PolicingMSA/LA_55/IMG_4_55.jpg""]","4","","","","","","0","","4","[""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png""]","","4",""
"sliderTrial","html-slider-response","75","539689","0.0-75.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","4342","[""SV_PolicingMSA/LA_55/IMG_2_55.jpg"",""SV_PolicingMSA/LA_55/IMG_0_55.jpg"",""SV_PolicingMSA/LA_55/IMG_14_55.jpg"",""SV_PolicingMSA/LA_55/IMG_3_55.jpg"",""SV_PolicingMSA/LA_55/IMG_8_55.jpg"",""SV_PolicingMSA/LA_55/IMG_10_55.jpg"",""SV_PolicingMSA/LA_55/IMG_9_55.jpg"",""SV_PolicingMSA/LA_55/IMG_4_55.jpg""]","3","","","","","","0","","4","[""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png""]","","3",""
"half-way","html-button-response","76","555443","0.0-76.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","
    <h3>You are now half way through the study.</h3>
    <p>Please take a quick, 15-second break before you continue.</p>
    <img src='assets/img/countdown-15.gif'>
    <p>The study will automatically advance forward after the countdown is complete. <br> However, you may click ""Next"" to advance forward now if you wish.</p>
    ","null","","","","","","","","","","","",""
"before_SVSlide_prompt","html-button-response","77","559049","0.0-77.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","3604","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","78","560050","0.0-78.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_42/IMG_0_42.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","79","561060","0.0-79.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_42/IMG_5_42.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","80","562067","0.0-80.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_42/IMG_2_42.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","81","563081","0.0-81.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_42/IMG_1_42.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","82","564096","0.0-82.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_42/IMG_10_42.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","83","565112","0.0-83.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_42/IMG_7_42.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","84","566128","0.0-84.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_42/IMG_13_42.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","85","567143","0.0-85.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_42/IMG_14_42.jpg","null","","","","","","2","","","","","",""
"dot matrix survey1","survey","86","588319","0.0-86.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","21142","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":3,""safe"":3,""walkable"":3,""traditional"":4,""diverse"":3}}","","","","","","2","[]","","","","",""
"dot matrix survey2","survey","87","606287","0.0-87.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","17960","","{""P0_Q0"":null,""P0_Q1"":{""violence"":1,""crime"":1,""drug"":1,""schools"":3,""opportunities"":3}}","","","","","","2","[]","","","","",""
"dot matrix survey3","survey","88","622078","0.0-88.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","15786","","{""P0_Q0"":null,""P0_Q1"":{""movein"":4,""moveout"":1,""shopping"":4,""walk"":1,""park"":4,""school"":4}}","","","","","","2","[]","","","","",""
"sliderTrial","html-slider-response","89","627919","0.0-89.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","5839","[""SV_PolicingMSA/LA_42/IMG_0_42.jpg"",""SV_PolicingMSA/LA_42/IMG_5_42.jpg"",""SV_PolicingMSA/LA_42/IMG_2_42.jpg"",""SV_PolicingMSA/LA_42/IMG_1_42.jpg"",""SV_PolicingMSA/LA_42/IMG_10_42.jpg"",""SV_PolicingMSA/LA_42/IMG_7_42.jpg"",""SV_PolicingMSA/LA_42/IMG_13_42.jpg"",""SV_PolicingMSA/LA_42/IMG_14_42.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png""]","","4",""
"sliderTrial","html-slider-response","90","632023","0.0-90.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","4102","[""SV_PolicingMSA/LA_42/IMG_0_42.jpg"",""SV_PolicingMSA/LA_42/IMG_5_42.jpg"",""SV_PolicingMSA/LA_42/IMG_2_42.jpg"",""SV_PolicingMSA/LA_42/IMG_1_42.jpg"",""SV_PolicingMSA/LA_42/IMG_10_42.jpg"",""SV_PolicingMSA/LA_42/IMG_7_42.jpg"",""SV_PolicingMSA/LA_42/IMG_13_42.jpg"",""SV_PolicingMSA/LA_42/IMG_14_42.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png""]","","4",""
"sliderTrial","html-slider-response","91","636327","0.0-91.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","4303","[""SV_PolicingMSA/LA_42/IMG_0_42.jpg"",""SV_PolicingMSA/LA_42/IMG_5_42.jpg"",""SV_PolicingMSA/LA_42/IMG_2_42.jpg"",""SV_PolicingMSA/LA_42/IMG_1_42.jpg"",""SV_PolicingMSA/LA_42/IMG_10_42.jpg"",""SV_PolicingMSA/LA_42/IMG_7_42.jpg"",""SV_PolicingMSA/LA_42/IMG_13_42.jpg"",""SV_PolicingMSA/LA_42/IMG_14_42.jpg""]","5","","","","","","2","","4","[""./rc_img/cop_condGroup_1_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_1_SafeStreets_autoscaled.png""]","","5",""
"sliderTrial","html-slider-response","92","638727","0.0-92.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","2399","[""SV_PolicingMSA/LA_42/IMG_0_42.jpg"",""SV_PolicingMSA/LA_42/IMG_5_42.jpg"",""SV_PolicingMSA/LA_42/IMG_2_42.jpg"",""SV_PolicingMSA/LA_42/IMG_1_42.jpg"",""SV_PolicingMSA/LA_42/IMG_10_42.jpg"",""SV_PolicingMSA/LA_42/IMG_7_42.jpg"",""SV_PolicingMSA/LA_42/IMG_13_42.jpg"",""SV_PolicingMSA/LA_42/IMG_14_42.jpg""]","5","","","","","","2","","4","[""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png""]","","3",""
"sliderTrial","html-slider-response","93","641967","0.0-93.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","3238","[""SV_PolicingMSA/LA_42/IMG_0_42.jpg"",""SV_PolicingMSA/LA_42/IMG_5_42.jpg"",""SV_PolicingMSA/LA_42/IMG_2_42.jpg"",""SV_PolicingMSA/LA_42/IMG_1_42.jpg"",""SV_PolicingMSA/LA_42/IMG_10_42.jpg"",""SV_PolicingMSA/LA_42/IMG_7_42.jpg"",""SV_PolicingMSA/LA_42/IMG_13_42.jpg"",""SV_PolicingMSA/LA_42/IMG_14_42.jpg""]","5","","","","","","2","","4","[""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png""]","","5",""
"before_SVSlide_prompt","html-button-response","94","643343","0.0-94.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","1375","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","95","644347","0.0-95.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_599/IMG_2_599.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","96","645362","0.0-96.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_599/IMG_4_599.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","97","646371","0.0-97.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_599/IMG_1_599.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","98","647374","0.0-98.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_599/IMG_9_599.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","99","648386","0.0-99.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_599/IMG_11_599.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","100","649401","0.0-100.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_599/IMG_3_599.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","101","650419","0.0-101.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_599/IMG_5_599.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","102","651432","0.0-102.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_599/IMG_8_599.jpg","null","","","","","","3","","","","","",""
"dot matrix survey1","survey","103","668543","0.0-103.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","17085","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":1,""safe"":3,""walkable"":3,""traditional"":3,""diverse"":3}}","","","","","","3","[]","","","","",""
"dot matrix survey2","survey","104","683174","0.0-104.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","14625","","{""P0_Q0"":null,""P0_Q1"":{""violence"":1,""crime"":1,""drug"":2,""schools"":3,""opportunities"":2}}","","","","","","3","[]","","","","",""
"dot matrix survey3","survey","105","704031","0.0-105.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","20851","","{""P0_Q0"":null,""P0_Q1"":{""movein"":3,""moveout"":1,""shopping"":3,""walk"":1,""park"":4,""school"":4}}","","","","","","3","[]","","","","",""
"sliderTrial","html-slider-response","106","709480","0.0-106.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","5447","[""SV_PolicingMSA/LA_599/IMG_2_599.jpg"",""SV_PolicingMSA/LA_599/IMG_4_599.jpg"",""SV_PolicingMSA/LA_599/IMG_1_599.jpg"",""SV_PolicingMSA/LA_599/IMG_9_599.jpg"",""SV_PolicingMSA/LA_599/IMG_11_599.jpg"",""SV_PolicingMSA/LA_599/IMG_3_599.jpg"",""SV_PolicingMSA/LA_599/IMG_5_599.jpg"",""SV_PolicingMSA/LA_599/IMG_8_599.jpg""]","5","","","","","","3","","4","[""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png""]","","3",""
"sliderTrial","html-slider-response","107","712320","0.0-107.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","2838","[""SV_PolicingMSA/LA_599/IMG_2_599.jpg"",""SV_PolicingMSA/LA_599/IMG_4_599.jpg"",""SV_PolicingMSA/LA_599/IMG_1_599.jpg"",""SV_PolicingMSA/LA_599/IMG_9_599.jpg"",""SV_PolicingMSA/LA_599/IMG_11_599.jpg"",""SV_PolicingMSA/LA_599/IMG_3_599.jpg"",""SV_PolicingMSA/LA_599/IMG_5_599.jpg"",""SV_PolicingMSA/LA_599/IMG_8_599.jpg""]","5","","","","","","3","","4","[""./rc_img/cop_condGroup_8_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_8_CommunitySafety_autoscaled.png""]","","3",""
"sliderTrial","html-slider-response","108","715064","0.0-108.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","2743","[""SV_PolicingMSA/LA_599/IMG_2_599.jpg"",""SV_PolicingMSA/LA_599/IMG_4_599.jpg"",""SV_PolicingMSA/LA_599/IMG_1_599.jpg"",""SV_PolicingMSA/LA_599/IMG_9_599.jpg"",""SV_PolicingMSA/LA_599/IMG_11_599.jpg"",""SV_PolicingMSA/LA_599/IMG_3_599.jpg"",""SV_PolicingMSA/LA_599/IMG_5_599.jpg"",""SV_PolicingMSA/LA_599/IMG_8_599.jpg""]","3","","","","","","3","","4","[""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png""]","","3",""
"sliderTrial","html-slider-response","109","717448","0.0-109.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","2382","[""SV_PolicingMSA/LA_599/IMG_2_599.jpg"",""SV_PolicingMSA/LA_599/IMG_4_599.jpg"",""SV_PolicingMSA/LA_599/IMG_1_599.jpg"",""SV_PolicingMSA/LA_599/IMG_9_599.jpg"",""SV_PolicingMSA/LA_599/IMG_11_599.jpg"",""SV_PolicingMSA/LA_599/IMG_3_599.jpg"",""SV_PolicingMSA/LA_599/IMG_5_599.jpg"",""SV_PolicingMSA/LA_599/IMG_8_599.jpg""]","3","","","","","","3","","4","[""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png""]","","3",""
"sliderTrial","html-slider-response","110","720432","0.0-110.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","2983","[""SV_PolicingMSA/LA_599/IMG_2_599.jpg"",""SV_PolicingMSA/LA_599/IMG_4_599.jpg"",""SV_PolicingMSA/LA_599/IMG_1_599.jpg"",""SV_PolicingMSA/LA_599/IMG_9_599.jpg"",""SV_PolicingMSA/LA_599/IMG_11_599.jpg"",""SV_PolicingMSA/LA_599/IMG_3_599.jpg"",""SV_PolicingMSA/LA_599/IMG_5_599.jpg"",""SV_PolicingMSA/LA_599/IMG_8_599.jpg""]","3","","","","","","3","","4","[""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png""]","","3",""
"before_SVSlide_prompt","html-button-response","111","721848","0.0-111.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","1416","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","112","722858","0.0-112.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_438/IMG_10_438.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","113","723861","0.0-113.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_438/IMG_11_438.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","114","724871","0.0-114.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_438/IMG_14_438.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","115","725886","0.0-115.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_438/IMG_9_438.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","116","726901","0.0-116.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_438/IMG_8_438.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","117","727916","0.0-117.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_438/IMG_0_438.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","118","728931","0.0-118.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_438/IMG_6_438.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","119","729947","0.0-119.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/LA_438/IMG_3_438.jpg","null","","","","","","4","","","","","",""
"dot matrix survey1","survey","120","741790","0.0-120.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","11817","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":3,""safe"":4,""walkable"":4,""traditional"":4,""diverse"":2}}","","","","","","4","[]","","","","",""
"dot matrix survey2","survey","121","768790","0.0-121.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","26991","","{""P0_Q0"":null,""P0_Q1"":{""violence"":1,""drug"":0,""crime"":1,""schools"":3,""opportunities"":4}}","","","","","","4","[]","","","","",""
"dot matrix survey3","survey","122","781127","0.0-122.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","12330","","{""P0_Q0"":null,""P0_Q1"":{""movein"":4,""moveout"":0,""shopping"":4,""walk"":1,""park"":4,""school"":4}}","","","","","","4","[]","","","","",""
"sliderTrial","html-slider-response","123","784720","0.0-123.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","3591","[""SV_PolicingMSA/LA_438/IMG_10_438.jpg"",""SV_PolicingMSA/LA_438/IMG_11_438.jpg"",""SV_PolicingMSA/LA_438/IMG_14_438.jpg"",""SV_PolicingMSA/LA_438/IMG_9_438.jpg"",""SV_PolicingMSA/LA_438/IMG_8_438.jpg"",""SV_PolicingMSA/LA_438/IMG_0_438.jpg"",""SV_PolicingMSA/LA_438/IMG_6_438.jpg"",""SV_PolicingMSA/LA_438/IMG_3_438.jpg""]","3","","","","","","4","","4","[""./rc_img/cop_condGroup_9_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_9_SafeStreets_autoscaled.png""]","","3",""
"sliderTrial","html-slider-response","124","787080","0.0-124.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","2358","[""SV_PolicingMSA/LA_438/IMG_10_438.jpg"",""SV_PolicingMSA/LA_438/IMG_11_438.jpg"",""SV_PolicingMSA/LA_438/IMG_14_438.jpg"",""SV_PolicingMSA/LA_438/IMG_9_438.jpg"",""SV_PolicingMSA/LA_438/IMG_8_438.jpg"",""SV_PolicingMSA/LA_438/IMG_0_438.jpg"",""SV_PolicingMSA/LA_438/IMG_6_438.jpg"",""SV_PolicingMSA/LA_438/IMG_3_438.jpg""]","5","","","","","","4","","4","[""./rc_img/cop_condGroup_10_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_10_CommunitySafety_autoscaled.png""]","","3",""
"sliderTrial","html-slider-response","125","791857","0.0-125.0","","656776a7904ae00d6b91d1dd","6568b3cbc252fd9132981d88","2","","","","","","","","","","","","4775","[""SV_PolicingMSA/LA_438/IMG_10_438.jpg"",""SV_PolicingMSA/LA_438/IMG_11_438.jpg"",""SV_PolicingMSA/LA_438/IMG_14_438.jpg"",""SV_PolicingMSA/LA_438/IMG_9_438.jpg"",""SV_PolicingMSA/LA_438/IMG_8_438.jpg"",""SV_PolicingMSA/LA_438/IMG_0_438.jpg"",""SV_PolicingMSA/LA_438/IMG_6_438.jpg"",""SV_PolicingMSA/LA_438/IMG_3_438.jpg""]","3","","","","","","4","","4","[""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png""]","","3",""
