"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block","accuracy","slider_start","choices","standardized_response","num_attention_checks_correct"
"dot matrix survey3","survey","17","19960","0.0-17.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","672","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","3","[]","","","",""
"sliderTrial","html-slider-response","18","21022","0.0-18.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","1058","[""SV_PolicingMSA/CO_1325/IMG_13_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_5_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_3_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_9_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_14_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_11_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_1_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_8_1325.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","19","21171","0.0-19.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","147","[""SV_PolicingMSA/CO_1325/IMG_13_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_5_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_3_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_9_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_14_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_11_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_1_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_8_1325.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_1_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_1_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","20","21424","0.0-20.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","251","[""SV_PolicingMSA/CO_1325/IMG_13_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_5_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_3_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_9_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_14_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_11_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_1_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_8_1325.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","21","21538","0.0-21.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","111","[""SV_PolicingMSA/CO_1325/IMG_13_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_5_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_3_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_9_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_14_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_11_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_1_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_8_1325.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","22","21654","0.0-22.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","114","[""SV_PolicingMSA/CO_1325/IMG_13_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_5_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_3_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_9_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_14_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_11_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_1_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_8_1325.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png""]","4",""
"before_SVSlide_prompt","html-button-response","23","22760","0.0-23.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","1103","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","24","23769","0.0-24.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_11_649.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","25","24777","0.0-25.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_6_649.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","26","25785","0.0-26.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_14_649.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","27","26793","0.0-27.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_9_649.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","28","27801","0.0-28.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_12_649.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","29","28809","0.0-29.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_3_649.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","30","29817","0.0-30.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_4_649.jpg","null","","","","","","2","","","","",""
"street view slide show","image-button-response","31","30825","0.0-31.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_8_649.jpg","null","","","","","","2","","","","",""
"dot matrix survey1","survey","32","32942","0.0-32.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","2098","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","2","[]","","","",""
"dot matrix survey2","survey","33","33468","0.0-33.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","512","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","2","[]","","","",""
"dot matrix survey3","survey","34","34132","0.0-34.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","654","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","2","[]","","","",""
"sliderTrial","html-slider-response","35","35023","0.0-35.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","890","[""SV_PolicingMSA/CO_649/IMG_11_649.jpg"",""SV_PolicingMSA/CO_649/IMG_6_649.jpg"",""SV_PolicingMSA/CO_649/IMG_14_649.jpg"",""SV_PolicingMSA/CO_649/IMG_9_649.jpg"",""SV_PolicingMSA/CO_649/IMG_12_649.jpg"",""SV_PolicingMSA/CO_649/IMG_3_649.jpg"",""SV_PolicingMSA/CO_649/IMG_4_649.jpg"",""SV_PolicingMSA/CO_649/IMG_8_649.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_15_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_15_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","36","35175","0.0-36.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","149","[""SV_PolicingMSA/CO_649/IMG_11_649.jpg"",""SV_PolicingMSA/CO_649/IMG_6_649.jpg"",""SV_PolicingMSA/CO_649/IMG_14_649.jpg"",""SV_PolicingMSA/CO_649/IMG_9_649.jpg"",""SV_PolicingMSA/CO_649/IMG_12_649.jpg"",""SV_PolicingMSA/CO_649/IMG_3_649.jpg"",""SV_PolicingMSA/CO_649/IMG_4_649.jpg"",""SV_PolicingMSA/CO_649/IMG_8_649.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","37","35307","0.0-37.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","129","[""SV_PolicingMSA/CO_649/IMG_11_649.jpg"",""SV_PolicingMSA/CO_649/IMG_6_649.jpg"",""SV_PolicingMSA/CO_649/IMG_14_649.jpg"",""SV_PolicingMSA/CO_649/IMG_9_649.jpg"",""SV_PolicingMSA/CO_649/IMG_12_649.jpg"",""SV_PolicingMSA/CO_649/IMG_3_649.jpg"",""SV_PolicingMSA/CO_649/IMG_4_649.jpg"",""SV_PolicingMSA/CO_649/IMG_8_649.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_8_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_8_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","38","35422","0.0-38.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","113","[""SV_PolicingMSA/CO_649/IMG_11_649.jpg"",""SV_PolicingMSA/CO_649/IMG_6_649.jpg"",""SV_PolicingMSA/CO_649/IMG_14_649.jpg"",""SV_PolicingMSA/CO_649/IMG_9_649.jpg"",""SV_PolicingMSA/CO_649/IMG_12_649.jpg"",""SV_PolicingMSA/CO_649/IMG_3_649.jpg"",""SV_PolicingMSA/CO_649/IMG_4_649.jpg"",""SV_PolicingMSA/CO_649/IMG_8_649.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","39","35538","0.0-39.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","114","[""SV_PolicingMSA/CO_649/IMG_11_649.jpg"",""SV_PolicingMSA/CO_649/IMG_6_649.jpg"",""SV_PolicingMSA/CO_649/IMG_14_649.jpg"",""SV_PolicingMSA/CO_649/IMG_9_649.jpg"",""SV_PolicingMSA/CO_649/IMG_12_649.jpg"",""SV_PolicingMSA/CO_649/IMG_3_649.jpg"",""SV_PolicingMSA/CO_649/IMG_4_649.jpg"",""SV_PolicingMSA/CO_649/IMG_8_649.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_3_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_3_SafeStreets_autoscaled.png""]","4",""
"before_SVSlide_prompt","html-button-response","40","36438","0.0-40.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","898","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","41","37447","0.0-41.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_8_674.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","42","38456","0.0-42.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_4_674.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","43","39465","0.0-43.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_13_674.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","44","40472","0.0-44.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_7_674.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","45","41481","0.0-45.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_0_674.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","46","42488","0.0-46.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_2_674.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","47","43496","0.0-47.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_10_674.jpg","null","","","","","","4","","","","",""
"street view slide show","image-button-response","48","44503","0.0-48.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_14_674.jpg","null","","","","","","4","","","","",""
"dot matrix survey1","survey","49","45534","0.0-49.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","1007","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","4","[]","","","",""
"dot matrix survey2","survey","50","46035","0.0-50.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","492","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","4","[]","","","",""
"dot matrix survey3","survey","51","46750","0.0-51.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","708","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","4","[]","","","",""
"sliderTrial","html-slider-response","52","47654","0.0-52.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","902","[""SV_PolicingMSA/CO_674/IMG_8_674.jpg"",""SV_PolicingMSA/CO_674/IMG_4_674.jpg"",""SV_PolicingMSA/CO_674/IMG_13_674.jpg"",""SV_PolicingMSA/CO_674/IMG_7_674.jpg"",""SV_PolicingMSA/CO_674/IMG_0_674.jpg"",""SV_PolicingMSA/CO_674/IMG_2_674.jpg"",""SV_PolicingMSA/CO_674/IMG_10_674.jpg"",""SV_PolicingMSA/CO_674/IMG_14_674.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_15_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_15_CommunitySafety_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","53","47789","0.0-53.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","133","[""SV_PolicingMSA/CO_674/IMG_8_674.jpg"",""SV_PolicingMSA/CO_674/IMG_4_674.jpg"",""SV_PolicingMSA/CO_674/IMG_13_674.jpg"",""SV_PolicingMSA/CO_674/IMG_7_674.jpg"",""SV_PolicingMSA/CO_674/IMG_0_674.jpg"",""SV_PolicingMSA/CO_674/IMG_2_674.jpg"",""SV_PolicingMSA/CO_674/IMG_10_674.jpg"",""SV_PolicingMSA/CO_674/IMG_14_674.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","54","47906","0.0-54.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","114","[""SV_PolicingMSA/CO_674/IMG_8_674.jpg"",""SV_PolicingMSA/CO_674/IMG_4_674.jpg"",""SV_PolicingMSA/CO_674/IMG_13_674.jpg"",""SV_PolicingMSA/CO_674/IMG_7_674.jpg"",""SV_PolicingMSA/CO_674/IMG_0_674.jpg"",""SV_PolicingMSA/CO_674/IMG_2_674.jpg"",""SV_PolicingMSA/CO_674/IMG_10_674.jpg"",""SV_PolicingMSA/CO_674/IMG_14_674.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_8_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_8_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","55","48041","0.0-55.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","133","[""SV_PolicingMSA/CO_674/IMG_8_674.jpg"",""SV_PolicingMSA/CO_674/IMG_4_674.jpg"",""SV_PolicingMSA/CO_674/IMG_13_674.jpg"",""SV_PolicingMSA/CO_674/IMG_7_674.jpg"",""SV_PolicingMSA/CO_674/IMG_0_674.jpg"",""SV_PolicingMSA/CO_674/IMG_2_674.jpg"",""SV_PolicingMSA/CO_674/IMG_10_674.jpg"",""SV_PolicingMSA/CO_674/IMG_14_674.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png""]","4",""
"sliderTrial","html-slider-response","56","48160","0.0-56.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","117","[""SV_PolicingMSA/CO_674/IMG_8_674.jpg"",""SV_PolicingMSA/CO_674/IMG_4_674.jpg"",""SV_PolicingMSA/CO_674/IMG_13_674.jpg"",""SV_PolicingMSA/CO_674/IMG_7_674.jpg"",""SV_PolicingMSA/CO_674/IMG_0_674.jpg"",""SV_PolicingMSA/CO_674/IMG_2_674.jpg"",""SV_PolicingMSA/CO_674/IMG_10_674.jpg"",""SV_PolicingMSA/CO_674/IMG_14_674.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_3_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_3_SafeStreets_autoscaled.png""]","4",""
"before_SVSlide_prompt","html-button-response","57","49056","0.0-57.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","894","Click [Next] to see the next neighborhood!","0","","","","","","","","","","",""
"street view slide show","image-button-response","58","50064","0.0-58.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_252/IMG_14_252.jpg","null","","","","","","0","","","","",""
"street view slide show","image-button-response","59","51072","0.0-59.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_252/IMG_3_252.jpg","null","","","","","","0","","","","",""
"street view slide show","image-button-response","60","52080","0.0-60.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_252/IMG_11_252.jpg","null","","","","","","0","","","","",""
"street view slide show","image-button-response","61","53087","0.0-61.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_252/IMG_6_252.jpg","null","","","","","","0","","","","",""
"street view slide show","image-button-response","62","54096","0.0-62.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_252/IMG_0_252.jpg","null","","","","","","0","","","","",""
"street view slide show","image-button-response","63","55104","0.0-63.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_252/IMG_8_252.jpg","null","","","","","","0","","","","",""
"street view slide show","image-button-response","64","56112","0.0-64.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_252/IMG_7_252.jpg","null","","","","","","0","","","","",""
"street view slide show","image-button-response","65","57119","0.0-65.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_252/IMG_12_252.jpg","null","","","","","","0","","","","",""
"dot matrix survey1","survey","66","58386","0.0-66.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","1251","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","0","[]","","","",""
"dot matrix survey2","survey","67","58934","0.0-67.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","537","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","0","[]","","","",""
"dot matrix survey3","survey","68","59581","0.0-68.0","","656776a7904ae00d6b91d1dd","0fbm7ypyh8va","4","","","","","","","","","","","","638","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","0","[]","","","",""
